Id,Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status,translated_by
bufr4/3/06/013/7/004065,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306013,(Secuencia para la representaciÃ³n del nivel y residuo de agua en la serie temporal),,004065,Incremento de tiempo abreviado,AÃ±adido a cada valor de datos de la serie temporal,,,Operational,Original
bufr4/3/06/013/8/102000,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306013,(Secuencia para la representaciÃ³n del nivel y residuo de agua en la serie temporal),,102000,RepeticiÃ³n diferida de 2 descriptores,,,,Operational,Original
bufr4/3/06/013/9/031001,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306013,(Secuencia para la representaciÃ³n del nivel y residuo de agua en la serie temporal),,031001,Factor de repeticiÃ³n diferida del descriptor,,,,Operational,Original
bufr4/3/06/013/10/022038,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306013,(Secuencia para la representaciÃ³n del nivel y residuo de agua en la serie temporal),,022038,Altura de las mareas con relaciÃ³n al cero hidrogrÃ¡fico local,,,,Operational,Original
bufr4/3/06/013/11/022040,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306013,(Secuencia para la representaciÃ³n del nivel y residuo de agua en la serie temporal),,022040,Altura residual meteorolÃ³gica de las mareas (positiva o negativa),,,,Operational,Original
bufr4/3/06/014/1/306012,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306014,"(Secuencia para la representaciÃ³n del nivel de agua en la serie temporal, similar a 3 06 013, pero sin residuos)",,306012,"Secuencia para la representaciÃ³n del tipo de sensor, calificador significativo del sensor y estado de funcionamiento",,,,Operational,Original
bufr4/3/06/014/2/301011,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306014,"(Secuencia para la representaciÃ³n del nivel de agua en la serie temporal, similar a 3 06 013, pero sin residuos)",,301011,"AÃ±o, mes, dÃ­a",Fecha de referencia para la serie temporal,,,Operational,Original
bufr4/3/06/014/3/301013,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306014,"(Secuencia para la representaciÃ³n del nivel de agua en la serie temporal, similar a 3 06 013, pero sin residuos)",,301013,"Hora, minuto, segundo",Hora de referencia para la serie temporal,,,Operational,Original
bufr4/3/06/014/4/022120,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306014,"(Secuencia para la representaciÃ³n del nivel de agua en la serie temporal, similar a 3 06 013, pero sin residuos)",,022120,VerificaciÃ³n automÃ¡tica del nivel del agua en una estaciÃ³n de mareas,,,,Operational,Original
bufr4/3/06/014/5/022121,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306014,"(Secuencia para la representaciÃ³n del nivel de agua en la serie temporal, similar a 3 06 013, pero sin residuos)",,022121,verificaciÃ³n manual del nivel del agua en una estaciÃ³n de mareas,,,,Operational,Original
bufr4/3/06/014/6/004015,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306014,"(Secuencia para la representaciÃ³n del nivel de agua en la serie temporal, similar a 3 06 013, pero sin residuos)",,004015,Incremento de tiempo,AÃ±adido para inicializar la hora de referencia,,,Operational,Original
bufr4/3/06/014/7/004065,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306014,"(Secuencia para la representaciÃ³n del nivel de agua en la serie temporal, similar a 3 06 013, pero sin residuos)",,004065,Incremento de tiempo abreviado,AÃ±adido a cada valor de datos de la serie temporal,,,Operational,Original
bufr4/3/06/014/8/101000,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306014,"(Secuencia para la representaciÃ³n del nivel de agua en la serie temporal, similar a 3 06 013, pero sin residuos)",,101000,RepeticiÃ³n diferida de 1 descriptor,,,,Operational,Original
bufr4/3/06/014/9/031001,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306014,"(Secuencia para la representaciÃ³n del nivel de agua en la serie temporal, similar a 3 06 013, pero sin residuos)",,031001,Factor de repeticiÃ³n diferida del descriptor,,,,Operational,Original
bufr4/3/06/014/10/022038,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306014,"(Secuencia para la representaciÃ³n del nivel de agua en la serie temporal, similar a 3 06 013, pero sin residuos)",,022038,Altura de las mareas con relaciÃ³n al cero hidrogrÃ¡fico local,,,,Operational,Original
bufr4/3/06/016/1/301011,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,301011,"AÃ±o, mes, dÃ­a",Fecha de referencia para la serie temporal,,,Operational,Original
bufr4/3/06/016/2/301013,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,301013,"Hora, minuto, segundo",Hora de referencia para la serie temporal,,,Operational,Original
bufr4/3/06/016/3/010004,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,010004,PresiÃ³n,Nivel de la estaciÃ³n,,,Operational,Original
bufr4/3/06/016/4/010051,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,010051,PresiÃ³n reducida al nivel medio del mar,,,,Operational,Original
bufr4/3/06/016/5/302032,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,302032,Datos de temperatura y humedad,,,,Operational,Original
bufr4/3/06/016/6/007032,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational,Original
bufr4/3/06/016/7/002002,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,002002,Tipo de instrumentos para la mediciÃ³n del viento,,,,Operational,Original
bufr4/3/06/016/8/008021,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,008021,SignificaciÃ³n temporal,= 2 promediada en el tiempo,,,Operational,Original
bufr4/3/06/016/9/004025,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,004025,PerÃ­odo o desplazamiento de tiempo,"P. ej. = 1 para 1 minuto,",,,Operational,Original
bufr4/3/06/016/10/011001,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,011001,DirecciÃ³n del viento,,,,Operational,Original
bufr4/3/06/016/11/011002,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,011002,Velocidad del viento,,,,Operational,Original
bufr4/3/06/016/12/004025,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,004025,PerÃ­odo o desplazamiento de tiempo,En minutos,,,Operational,Original
bufr4/3/06/016/13/011043,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,011043,DirecciÃ³n mÃ¡xima de las rÃ¡fagas de viento,,,,Operational,Original
bufr4/3/06/016/14/011041,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,011041,Velocidad mÃ¡xima de las rÃ¡fagas de viento,,,,Operational,Original
bufr4/3/06/016/15/025026,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,025026,Voltaje de la baterÃ­a (intervalo amplio),Voltaje de la baterÃ­a de la EMA,,,Operational,Original
bufr4/3/06/016/16/012060,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306016,(Secuencia para la representaciÃ³n de datos meteorolÃ³gicos complementarios asociados con datos sobre el nivel de agua),,012060,Temperatura interna del recinto de la EMA,,,,Operational,Original
bufr4/3/06/017/1/002032,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,002032,Indicador de digitalizaciÃ³n,= 0 profundidades fijas del sensor,,,Operational,Original
bufr4/3/06/017/2/008034,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,008034,Calificador de mediciÃ³n de la temperatura/salinidad,,,,Operational,Original
bufr4/3/06/017/3/106000,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,106000,RepeticiÃ³n diferida de 6 descriptores,,,,Operational,Original
bufr4/3/06/017/4/031002,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,031002,Factor ampliado de repeticiÃ³n diferida del descriptor,NÃºmero de profundidades,,,Operational,Original
bufr4/3/06/017/5/007065,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,007065,PresiÃ³n del agua,En Pa,,,Operational,Original
bufr4/3/06/017/6/008080,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,008080,Calificador del banderÃ­n de calidad del GTSPP,,,,Operational,Original
bufr4/3/06/017/7/033050,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,033050,BanderÃ­n de calidad mundial del GTSPP,,,,Operational,Original
bufr4/3/06/017/8/022045,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,022045,Temperatura del mar/agua,En K con tres decimales,,,Operational,Original
bufr4/3/06/017/9/008080,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,008080,Calificador del banderÃ­n de calidad del GTSPP,,,,Operational,Original
bufr4/3/06/017/10/033050,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,033050,BanderÃ­n de calidad mundial del GTSPP,,,,Operational,Original
bufr4/3/06/017/11/008034,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306017,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,008034,Calificador de mediciÃ³n de la temperatura/salinidad,Fijar en faltante (anular),,,Operational,Original
bufr4/3/06/018/1/002032,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306018,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,002032,Indicador de digitalizaciÃ³n,= 0 profundidades fijas del sensor,,,Operational,Original
bufr4/3/06/018/2/008034,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306018,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,008034,Calificador de mediciÃ³n de la temperatura/salinidad,,,,Operational,Original
bufr4/3/06/018/3/109000,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306018,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,109000,RepeticiÃ³n diferida de 9 descriptores,,,,Operational,Original
bufr4/3/06/018/4/031002,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306018,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,031002,Factor ampliado de repeticiÃ³n diferida del descriptor,NÃºmero de profundidades,,,Operational,Original
bufr4/3/06/018/5/007065,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306018,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,007065,PresiÃ³n del agua,En Pa,,,Operational,Original
bufr4/3/06/018/6/008080,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306018,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,008080,Calificador del banderÃ­n de calidad del GTSPP,,,,Operational,Original
bufr4/3/06/018/7/033050,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306018,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,033050,BanderÃ­n de calidad mundial del GTSPP,,,,Operational,Original
bufr4/3/06/018/8/022045,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306018,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,022045,Temperatura del mar/agua,En K con tres decimales,,,Operational,Original
bufr4/3/06/018/9/008080,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306018,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,008080,Calificador del banderÃ­n de calidad del GTSPP,,,,Operational,Original
bufr4/3/06/018/10/033050,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306018,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,033050,BanderÃ­n de calidad mundial del GTSPP,,,,Operational,Original
bufr4/3/06/018/11/022064,06,Secuencias meteorológicas u oceanográficas comunes a las observaciones oceanográficas,306018,(Perfil de la temperatura subsuperficial (gran exactitud/ precisiÃ³n) con banderines de calidad),,022064,Salinidad,,,,Operational,Original
